YEAR,DATE,TIME,STREET1,ROAD_CLASS,DISTRICT,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,PASSENGER,SPEEDING,REDLIGHT,ALCOHOL,DISABILITY,DIVISION,Record_ID
2019,2019/08/11,1505,JANE ST,Major Arterial,Etobicoke York,43.719008,-79.508113,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,25 to 29,None,False,False,True,False,False,True,False,False,False,False,D31,15353
2018,2018/12/07,1520,1750 MIDLAND AVE,Major Arterial,Scarborough,43.761187,-79.268703,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,40 to 44,None,False,False,True,False,False,True,False,False,False,False,D41,15354
2019,2019/06/07,2018,FINCH AVE W,Major Arterial,Etobicoke York,43.749873,-79.552272,Intersection,At Intersection,Traffic Signal,Clear,Dusk,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,35 to 39,Major,True,False,True,False,False,False,False,False,False,False,D31,15355
2019,2019/03/15,2246,MCCOWAN RD,Major Arterial,Scarborough,43.826819,-79.275867,Intersection,Intersection Related,No Control,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,80 to 84,None,True,False,True,False,False,False,False,False,False,False,D42,15356
2019,2019/01/19,2115,BATHURST ST,Major Arterial,Toronto and East York,43.641841,-79.401851,Intersection,At Intersection,Traffic Signal,Snow,"Dark, artificial",Packed Snow,Non-Fatal Injury,Pedestrian Collisions,Driver,25 to 29,None,True,False,True,False,False,False,False,False,False,False,D14,15357
2018,2018/10/06,125,LAWRENCE AVE E,Collector,Scarborough,43.780631,-79.131595,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Passenger,20 to 24,Minor,False,False,True,False,False,True,True,False,False,False,D43,15358
2019,2019/04/24,1500,FINCH AVE E,Major Arterial,North York,43.809878,-79.257671,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,35 to 39,Major,False,False,False,False,True,False,False,False,False,False,D42,15359
2018,2018/10/06,635,VICTORIA PARK AVE,Major Arterial,Scarborough,43.696479,-79.290447,Intersection,At Intersection,Traffic Signal,Rain,"Dawn, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,70 to 74,None,True,False,True,False,False,False,False,False,False,False,D41,15360
2018,2018/11/09,650,ELLESMERE RD,Major Arterial,Scarborough,43.763205,-79.291911,Mid-Block,Non Intersection,No Control,Clear,"Dawn, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,55 to 59,Fatal,True,False,True,False,False,False,False,False,False,False,D41,15361
2018,2018/10/06,635,VICTORIA PARK AVE,Major Arterial,Scarborough,43.696479,-79.290447,Intersection,At Intersection,Traffic Signal,Rain,"Dawn, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,25 to 29,Major,True,False,True,False,False,False,False,False,False,False,D41,15362
2019,2019/04/24,1500,FINCH AVE E,Major Arterial,North York,43.809878,-79.257671,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Truck Driver,60 to 64,None,False,False,False,False,True,False,False,False,False,False,D42,15363
2019,2019/07/14,1309,LAWRENCE AVE E,Major Arterial,Scarborough,43.742572,-79.307369,Intersection,Intersection Related,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Sideswipe,Passenger,70 to 74,None,False,False,True,True,False,True,True,False,False,False,D41,15364
2019,2019/06/08,235,F G GARDINER XY  W,Expressway,Etobicoke York,43.636008,-79.468021,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Motorcycle Driver,25 to 29,Major,False,False,False,True,False,False,False,False,False,False,D11,15365
2018,2018/12/07,1520,1750 MIDLAND AVE,Major Arterial,Scarborough,43.761187,-79.268703,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,30 to 34,Minimal,False,False,True,False,False,True,False,False,False,False,D41,15366
2019,2019/03/15,2246,MCCOWAN RD,Major Arterial,Scarborough,43.826819,-79.275867,Intersection,Intersection Related,No Control,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,15 to 19,Major,True,False,True,False,False,False,False,False,False,False,D42,15367
2019,2019/01/19,2115,BATHURST ST,Major Arterial,Toronto and East York,43.641841,-79.401851,Intersection,At Intersection,Traffic Signal,Snow,"Dark, artificial",Packed Snow,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,40 to 44,Major,True,False,True,False,False,False,False,False,False,False,D14,15368
2019,2019/08/11,1505,JANE ST,Major Arterial,Etobicoke York,43.719008,-79.508113,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,25 to 29,None,False,False,True,False,False,True,False,False,False,False,D31,15369
2018,2018/11/11,1420,235 POPLAR RD,Collector,Scarborough,43.765837,-79.191051,Intersection,Intersection Related,No Control,Clear,"Daylight, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,unknown,None,True,False,True,False,False,False,True,False,False,False,D43,15370
2018,2018/10/06,1630,ANTIBES DR,Collector,North York,43.780528,-79.446277,Intersection,Intersection Related,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Driver,30 to 34,Major,False,False,True,False,False,False,True,False,False,False,D32,15371
2019,2019/04/27,309,EASTERN AVE,Major Arterial,Toronto and East York,43.656424,-79.347522,Intersection,Intersection Related,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Driver,25 to 29,Major,False,False,True,False,False,False,True,False,False,False,D55,15372
2018,2018/12/07,1520,1750 MIDLAND AVE,Major Arterial,Scarborough,43.761187,-79.268703,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Passenger,40 to 44,Minimal,False,False,True,False,False,True,False,False,False,False,D41,15373
2019,2019/03/16,2155,BAY ST,Major Arterial,Toronto and East York,43.647261,-79.379688,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,60 to 64,None,True,False,True,False,False,False,False,False,False,False,D52,15374
2019,2019/07/14,1309,LAWRENCE AVE E,Major Arterial,Scarborough,43.742572,-79.307369,Intersection,Intersection Related,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Sideswipe,Passenger,0 to 4,None,False,False,True,True,False,True,True,False,False,False,D41,15375
2019,2019/06/09,1812,SOUTH KINGSWAY,Major Arterial Ramp,Etobicoke York,43.635577,-79.474414,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Driver,25 to 29,Major,False,False,True,False,False,False,True,False,False,False,D11,15376
2019,2019/08/11,1505,JANE ST,Major Arterial,Etobicoke York,43.719008,-79.508113,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,40 to 44,None,False,False,True,False,False,True,False,False,False,False,D31,15377
2019,2019/01/20,515,FINCH AVE W,Major Arterial,Etobicoke York,43.745352,-79.572002,Mid-Block,Non Intersection,No Control,Snow,"Dark, artificial",Loose Snow,Non-Fatal Injury,Approaching,Driver,35 to 39,None,False,False,True,False,False,True,False,False,False,False,D23,15378
2018,2018/11/11,1420,235 POPLAR RD,Collector,Scarborough,43.765837,-79.191051,Intersection,Intersection Related,No Control,Clear,"Daylight, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,10 to 14,Major,True,False,True,False,False,False,True,False,False,False,D43,15379
2019,2019/03/16,2155,BAY ST,Major Arterial,Toronto and East York,43.647261,-79.379688,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,50 to 54,Major,True,False,True,False,False,False,False,False,False,False,D52,15380
2019,2019/07/14,1309,LAWRENCE AVE E,Major Arterial,Scarborough,43.742572,-79.307369,Intersection,Intersection Related,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Sideswipe,Passenger,0 to 4,None,False,False,True,True,False,True,True,False,False,False,D41,15381
2018,2018/12/07,1520,1750 MIDLAND AVE,Major Arterial,Scarborough,43.761187,-79.268703,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Passenger,10 to 14,None,False,False,True,False,False,True,False,False,False,False,D41,15382
2018,2018/10/06,1850,KINGSTON RD,Major Arterial,Scarborough,43.761939,-79.194705,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Motorcycle Driver,15 to 19,Major,False,False,True,True,False,True,True,False,False,False,D43,15383
2019,2019/01/20,515,FINCH AVE W,Major Arterial,Etobicoke York,43.745352,-79.572002,Mid-Block,Non Intersection,No Control,Snow,"Dark, artificial",Loose Snow,Non-Fatal Injury,Approaching,Driver,55 to 59,Minor,False,False,True,False,False,True,False,False,False,False,D23,15384
2019,2019/08/11,1505,JANE ST,Major Arterial,Etobicoke York,43.719008,-79.508113,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,25 to 29,Major,False,False,True,False,False,True,False,False,False,False,D31,15385
2018,2018/11/12,1754,WESTON RD,Major Arterial,Etobicoke York,43.700087,-79.516155,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,75 to 79,None,True,False,True,False,False,False,False,False,False,False,D12,15386
2019,2019/04/30,725,STAINES RD,Local,Scarborough,43.836573,-79.231487,Intersection,Intersection Related,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,None,True,False,False,False,False,False,False,False,False,False,D42,15387
2019,2019/06/09,2132,QUEENS QUAY E,Minor Arterial,Toronto and East York,43.642409,-79.373027,Intersection,Intersection Related,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Motorcycle Driver,30 to 34,Major,False,False,True,True,False,False,False,False,False,False,D51,15388
2018,2018/11/12,1754,WESTON RD,Major Arterial,Etobicoke York,43.700087,-79.516155,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,55 to 59,Major,True,False,True,False,False,False,False,False,False,False,D12,15389
2019,2019/03/17,630,KING ST E,Major Arterial,Toronto and East York,43.65232,-79.363742,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Driver,20 to 24,None,False,False,True,False,False,True,True,False,False,False,D51,15390
2019,2019/08/11,1505,JANE ST,Major Arterial,Etobicoke York,43.719008,-79.508113,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,unknown,None,False,False,True,False,False,True,False,False,False,False,D31,15391
2018,2018/12/07,1520,1750 MIDLAND AVE,Major Arterial,Scarborough,43.761187,-79.268703,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Passenger,10 to 14,None,False,False,True,False,False,True,False,False,False,False,D41,15392
2018,2018/10/06,1850,KINGSTON RD,Major Arterial,Scarborough,43.761939,-79.194705,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,30 to 34,None,False,False,True,True,False,True,True,False,False,False,D43,15393
2019,2019/01/20,515,FINCH AVE W,Major Arterial,Etobicoke York,43.745352,-79.572002,Mid-Block,Non Intersection,No Control,Snow,"Dark, artificial",Loose Snow,Non-Fatal Injury,Approaching,Passenger,40 to 44,Major,False,False,True,False,False,True,False,False,False,False,D23,15394
2018,2018/12/07,1830,FINCH AVE E,Major Arterial,Scarborough,43.80044,-79.299564,Intersection,Intersection Related,No Control,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Driver,60 to 64,None,True,False,True,False,False,False,False,False,False,False,D42,15395
2019,2019/07/16,1401,BARKWOOD CRES,Local,North York,43.804576,-79.35551,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,65 to 69,Fatal,True,False,False,False,True,False,False,False,False,False,D33,15396
2019,2019/04/30,725,STAINES RD,Local,Scarborough,43.836573,-79.231487,Intersection,Intersection Related,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,15 to 19,Major,True,False,False,False,False,False,False,False,False,False,D42,15397
2019,2019/06/09,2132,QUEENS QUAY E,Minor Arterial,Toronto and East York,43.642409,-79.373027,Intersection,Intersection Related,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Driver,55 to 59,None,False,False,True,True,False,False,False,False,False,False,D51,15398
2018,2018/11/12,1822,ELLESMERE  RD,Major Arterial,Scarborough,43.783148,-79.202258,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Driver,75 to 79,None,True,False,True,False,False,False,False,False,False,False,D43,15399
2019,2019/03/17,630,KING ST E,Major Arterial,Toronto and East York,43.65232,-79.363742,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Passenger,20 to 24,Major,False,False,True,False,False,True,True,False,False,False,D51,15400
2019,2019/08/11,1505,JANE ST,Major Arterial,Etobicoke York,43.719008,-79.508113,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,5 to 9,None,False,False,True,False,False,True,False,False,False,False,D31,15401
2018,2018/10/06,1850,KINGSTON RD,Major Arterial,Scarborough,43.761939,-79.194705,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Motorcycle Passenger,15 to 19,Major,False,False,True,True,False,True,True,False,False,False,D43,15402
2019,2019/01/21,1125,BAY ST,Major Arterial,Toronto and East York,43.647261,-79.379688,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,50 to 54,None,True,False,True,False,False,False,False,True,False,False,D52,15403
2019,2019/07/16,1401,BARKWOOD CRES,Local,North York,43.804576,-79.35551,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Driver,45 to 49,None,True,False,False,False,True,False,False,False,False,False,D33,15404
2018,2018/10/06,1850,KINGSTON RD,Major Arterial,Scarborough,43.761939,-79.194705,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,30 to 34,Minimal,False,False,True,True,False,True,True,False,False,False,D43,15405
2019,2019/06/11,1305,ST CLAIR AVE E,Major Arterial,Scarborough,43.715186,-79.266704,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,55 to 59,None,True,False,True,False,False,True,False,False,False,False,D41,15406
2018,2018/12/07,1830,FINCH AVE E,Major Arterial,Scarborough,43.80044,-79.299564,Intersection,Intersection Related,No Control,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,80 to 84,Fatal,True,False,True,False,False,False,False,False,False,False,D42,15407
2019,2019/05/01,1634,FAIRFAX CRES,Major Arterial,Scarborough,43.716109,-79.282733,Intersection,At Intersection,Traffic Signal,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,55 to 59,None,True,False,True,False,False,False,False,False,False,False,D41,15408
2018,2018/11/12,1822,ELLESMERE  RD,Major Arterial,Scarborough,43.783148,-79.202258,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,50 to 54,Fatal,True,False,True,False,False,False,False,False,False,False,D43,15409
2018,2018/12/08,1601,STEELES AVE W,Major Arterial,Etobicoke York,43.757952,-79.60258,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Other,Driver,50 to 54,None,False,False,False,False,False,True,False,False,False,False,D23,15410
2019,2019/03/17,630,KING ST E,Major Arterial,Toronto and East York,43.65232,-79.363742,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Passenger,15 to 19,None,False,False,True,False,False,True,True,False,False,False,D51,15411
2019,2019/01/21,1125,BAY ST,Major Arterial,Toronto and East York,43.647261,-79.379688,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,65 to 69,Major,True,False,True,False,False,False,False,True,False,False,D52,15412
2019,2019/08/12,1044,RICHMOND ST W,Major Arterial,Scarborough,43.650012,-79.386249,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,20 to 24,None,False,True,True,False,False,False,False,False,False,False,D52,15413
2019,2019/07/18,2240,DUNDAS ST W,Major Arterial,Etobicoke York,43.653163,-79.524646,Intersection,Intersection Related,No Control,Clear,"Dark, artificial",Dry,Fatal,Turning Movement,Driver,55 to 59,None,False,False,True,True,False,False,False,False,False,False,D22,15414
2018,2018/10/07,305,DON VALLEY PARKWAY  N,Expressway,Toronto and East York,43.6561,-79.351756,Mid-Block,Non Intersection,No Control,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Sideswipe,Driver,20 to 24,Major,False,False,True,False,False,True,True,False,False,False,D55,15415
2019,2019/06/11,1305,ST CLAIR AVE E,Major Arterial,Scarborough,43.715186,-79.266704,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,55 to 59,None,True,False,True,False,False,True,False,False,False,False,D41,15416
2018,2018/10/07,305,DON VALLEY PARKWAY  N,Expressway,Toronto and East York,43.6561,-79.351756,Mid-Block,Non Intersection,No Control,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Sideswipe,Driver,25 to 29,None,False,False,True,False,False,True,True,False,False,False,D55,15417
2019,2019/05/01,1634,FAIRFAX CRES,Major Arterial,Scarborough,43.716109,-79.282733,Intersection,At Intersection,Traffic Signal,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,15 to 19,Major,True,False,True,False,False,False,False,False,False,False,D41,15418
2018,2018/11/14,827,KEELE ST,Major Arterial,North York,43.765643,-79.491611,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,20 to 24,Minimal,True,False,True,False,False,False,False,True,False,False,D31,15419
